,_date_,_time_,comp,round,_day_,venue,_result_,gf,ga,opponent,sca_types_sca,sca_types_passlive,sca_types_passdead,sca_types_drib,sca_types_sh,sca_types_fld,sca_types_def,gca_types_gca,gca_types_passlive,gca_types_passdead,gca_types_drib,gca_types_sh,gca_types_fld,gca_types_def,team
113,2022-09-04,14:00,La Liga,Matchweek 4,Sun,Home,W,2,1,Rayo Vallecano,21.0,15.0,3.0,0.0,1.0,2.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,Osasuna
114,2022-09-12,21:00,La Liga,Matchweek 5,Mon,Away,W,1,0,Almería,23.0,19.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Osasuna
115,2022-09-18,14:00,La Liga,Matchweek 6,Sun,Home,L,0,2,Getafe,23.0,14.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osasuna
116,2022-10-02,21:00,La Liga,Matchweek 7,Sun,Away,D,1,1,Real Madrid,15.0,13.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Osasuna
117,2022-10-07,21:00,La Liga,Matchweek 8,Fri,Home,L,1,2,Valencia,20.0,8.0,6.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,Osasuna
118,2022-10-17,21:00,La Liga,Matchweek 9,Mon,Away,L,0,2,Villarreal,17.0,13.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Osasuna
119,2022-10-20,20:00,La Liga,Matchweek 10,Thu,Home,W,1,0,Espanyol,30.0,20.0,4.0,1.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Osasuna
120,2022-10-23,18:30,La Liga,Matchweek 11,Sun,Away,D,1,1,Girona,15.0,13.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Osasuna
121,2022-08-13,21:00,La Liga,Matchweek 1,Sat,Away,D,0,0,Barcelona,9.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rayo Vallecano
122,2022-08-19,20:00,La Liga,Matchweek 2,Fri,Away,W,2,0,Espanyol,14.0,12.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,Rayo Vallecano
123,2022-08-27,19:30,La Liga,Matchweek 3,Sat,Home,L,0,2,Mallorca,29.0,20.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rayo Vallecano
124,2022-09-04,14:00,La Liga,Matchweek 4,Sun,Away,L,1,2,Osasuna,9.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Rayo Vallecano
125,2022-09-10,14:00,La Liga,Matchweek 5,Sat,Home,W,2,1,Valencia,20.0,12.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,Rayo Vallecano
126,2022-09-17,21:00,La Liga,Matchweek 6,Sat,Away,L,2,3,Athletic Club,21.0,17.0,2.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,Rayo Vallecano
127,2022-10-03,21:00,La Liga,Matchweek 7,Mon,Home,W,2,1,Elche,28.0,22.0,2.0,0.0,1.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,Rayo Vallecano
128,2022-10-08,14:00,La Liga,Matchweek 8,Sat,Away,L,1,3,Almería,19.0,12.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Rayo Vallecano
129,2022-10-14,21:00,La Liga,Matchweek 9,Fri,Home,D,0,0,Getafe,22.0,19.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rayo Vallecano
130,2022-10-18,21:00,La Liga,Matchweek 10,Tue,Away,D,1,1,Atlético Madrid,26.0,21.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Rayo Vallecano
131,2022-10-22,14:00,La Liga,Matchweek 11,Sat,Home,W,5,1,Cádiz,49.0,36.0,3.0,1.0,3.0,4.0,2.0,9.0,5.0,0.0,1.0,1.0,2.0,0.0,Rayo Vallecano
132,2022-08-13,19:00,La Liga,Matchweek 1,Sat,Home,L,0,3,Villarreal,24.0,20.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
133,2022-08-19,22:00,La Liga,Matchweek 2,Fri,Away,D,1,1,Sevilla,10.0,9.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Valladolid
134,2022-08-28,19:30,La Liga,Matchweek 3,Sun,Away,L,0,4,Barcelona,15.0,10.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
135,2022-09-05,21:00,La Liga,Matchweek 4,Mon,Home,W,1,0,Almería,22.0,15.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
136,2022-09-09,21:00,La Liga,Matchweek 5,Fri,Away,L,1,2,Girona,26.0,23.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Valladolid
137,2022-09-16,21:00,La Liga,Matchweek 6,Fri,Home,L,0,1,Cádiz,32.0,25.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
138,2022-10-01,16:15,La Liga,Matchweek 7,Sat,Away,W,3,2,Getafe,26.0,21.0,2.0,0.0,1.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,Valladolid
139,2022-10-09,14:00,La Liga,Matchweek 8,Sun,Home,D,0,0,Betis,20.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
140,2022-10-16,18:30,La Liga,Matchweek 9,Sun,Away,L,0,1,Espanyol,24.0,19.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valladolid
141,2022-10-19,19:00,La Liga,Matchweek 10,Wed,Home,W,4,1,Celta Vigo,16.0,10.0,2.0,0.0,1.0,3.0,0.0,8.0,4.0,2.0,0.0,1.0,1.0,0.0,Valladolid
142,2022-10-22,16:15,La Liga,Matchweek 11,Sat,Home,W,1,0,Real Sociedad,15.0,9.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Valladolid
143,2022-08-14,19:30,La Liga,Matchweek 1,Sun,Home,W,1,0,Girona,30.0,13.0,3.0,4.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Valencia
144,2022-08-21,17:30,La Liga,Matchweek 2,Sun,Away,L,0,1,Athletic Club,18.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valencia
145,2022-08-29,22:00,La Liga,Matchweek 3,Mon,Home,L,0,1,Atlético Madrid,23.0,16.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valencia
146,2022-09-04,21:00,La Liga,Matchweek 4,Sun,Home,W,5,1,Getafe,40.0,29.0,3.0,3.0,2.0,1.0,2.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,Valencia
147,2022-09-10,14:00,La Liga,Matchweek 5,Sat,Away,L,1,2,Rayo Vallecano,34.0,16.0,4.0,8.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,Valencia
148,2022-09-17,18:30,La Liga,Matchweek 6,Sat,Home,W,3,0,Celta Vigo,22.0,15.0,1.0,2.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Valencia
149,2022-10-02,14:00,La Liga,Matchweek 7,Sun,Away,D,2,2,Espanyol,17.0,11.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Valencia
150,2022-10-07,21:00,La Liga,Matchweek 8,Fri,Away,W,2,1,Osasuna,27.0,20.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Valencia
151,2022-10-15,16:15,La Liga,Matchweek 9,Sat,Home,D,2,2,Elche,35.0,30.0,1.0,1.0,0.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,Valencia
152,2022-10-18,19:00,La Liga,Matchweek 10,Tue,Away,D,1,1,Sevilla,20.0,11.0,4.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Valencia
153,2022-10-22,18:30,La Liga,Matchweek 11,Sat,Home,L,1,2,Mallorca,23.0,13.0,4.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Valencia
154,2022-08-13,17:00,La Liga,Matchweek 1,Sat,Home,D,2,2,Espanyol,16.0,13.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
155,2022-08-20,22:00,La Liga,Matchweek 2,Sat,Home,L,1,4,Real Madrid,27.0,21.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Celta Vigo
156,2022-08-26,20:00,La Liga,Matchweek 3,Fri,Away,W,1,0,Girona,20.0,14.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
157,2022-09-02,21:00,La Liga,Matchweek 4,Fri,Home,W,3,0,Cádiz,17.0,15.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
158,2022-09-10,21:00,La Liga,Matchweek 5,Sat,Away,L,1,4,Atlético Madrid,26.0,19.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,Celta Vigo
159,2022-09-17,18:30,La Liga,Matchweek 6,Sat,Away,L,0,3,Valencia,11.0,3.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
160,2022-10-02,16:15,La Liga,Matchweek 7,Sun,Home,W,1,0,Betis,15.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,Celta Vigo
161,2022-10-09,21:00,La Liga,Matchweek 8,Sun,Away,L,0,1,Barcelona,22.0,14.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
162,2022-10-16,14:00,La Liga,Matchweek 9,Sun,Home,L,1,2,Real Sociedad,17.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
163,2022-10-19,19:00,La Liga,Matchweek 10,Wed,Away,L,1,4,Valladolid,36.0,26.0,4.0,1.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Celta Vigo
164,2022-10-24,21:00,La Liga,Matchweek 11,Mon,Home,D,1,1,Getafe,30.0,26.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Celta Vigo
165,2022-08-13,17:00,La Liga,Matchweek 1,Sat,Away,D,2,2,Celta Vigo,13.0,6.0,0.0,2.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,Espanyol
166,2022-08-19,20:00,La Liga,Matchweek 2,Fri,Home,L,0,2,Rayo Vallecano,22.0,13.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Espanyol
167,2022-08-28,22:00,La Liga,Matchweek 3,Sun,Home,L,1,3,Real Madrid,23.0,14.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Espanyol
168,2022-09-04,16:15,La Liga,Matchweek 4,Sun,Away,W,1,0,Athletic Club,15.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Espanyol
169,2022-09-10,16:15,La Liga,Matchweek 5,Sat,Home,L,2,3,Sevilla,31.0,23.0,1.0,1.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,Espanyol
170,2022-09-18,18:30,La Liga,Matchweek 6,Sun,Away,L,1,2,Real Sociedad,23.0,12.0,5.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Espanyol
171,2022-10-02,14:00,La Liga,Matchweek 7,Sun,Home,D,2,2,Valencia,14.0,8.0,2.0,1.0,2.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,Espanyol
172,2022-10-09,16:15,La Liga,Matchweek 8,Sun,Away,D,2,2,Cádiz,17.0,12.0,2.0,2.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Espanyol
173,2022-10-16,18:30,La Liga,Matchweek 9,Sun,Home,W,1,0,Valladolid,25.0,19.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Espanyol
174,2022-10-20,20:00,La Liga,Matchweek 10,Thu,Away,L,0,1,Osasuna,11.0,7.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Espanyol
175,2022-10-23,14:00,La Liga,Matchweek 11,Sun,Home,D,2,2,Elche,21.0,14.0,1.0,2.0,0.0,2.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,Espanyol
176,2022-08-14,22:00,La Liga,Matchweek 1,Sun,Home,L,1,2,Real Madrid,17.0,12.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Almeria
177,2022-08-22,20:00,La Liga,Matchweek 2,Mon,Away,D,1,1,Elche,20.0,11.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Almeria
178,2022-08-27,22:00,La Liga,Matchweek 3,Sat,Home,W,2,1,Sevilla,17.0,11.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Almeria
179,2022-09-05,21:00,La Liga,Matchweek 4,Mon,Away,L,0,1,Valladolid,19.0,10.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Almeria
180,2022-09-12,21:00,La Liga,Matchweek 5,Mon,Home,L,0,1,Osasuna,14.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Almeria
181,2022-09-17,14:00,La Liga,Matchweek 6,Sat,Away,L,0,1,Mallorca,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Almeria
182,2022-09-30,21:00,La Liga,Matchweek 7,Fri,Away,L,0,4,Athletic Club,15.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Almeria
183,2022-10-08,14:00,La Liga,Matchweek 8,Sat,Home,W,3,1,Rayo Vallecano,15.0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,Almeria
184,2022-10-16,21:00,La Liga,Matchweek 9,Sun,Away,L,1,3,Betis,18.0,15.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Almeria
185,2022-10-20,19:00,La Liga,Matchweek 10,Thu,Home,W,3,2,Girona,21.0,16.0,0.0,1.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,Almeria
186,2022-10-23,18:30,La Liga,Matchweek 11,Sun,Away,L,1,2,Villarreal,25.0,18.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Almeria
187,2022-08-15,17:30,La Liga,Matchweek 1,Mon,Away,D,0,0,Athletic Club,8.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mallorca
188,2022-08-20,19:30,La Liga,Matchweek 2,Sat,Home,L,1,2,Betis,22.0,10.0,3.0,4.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Mallorca
189,2022-08-27,19:30,La Liga,Matchweek 3,Sat,Away,W,2,0,Rayo Vallecano,14.0,11.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,Mallorca
190,2022-09-03,14:00,La Liga,Matchweek 4,Sat,Home,D,1,1,Girona,20.0,16.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Mallorca
191,2022-09-11,14:00,La Liga,Matchweek 5,Sun,Away,L,1,4,Real Madrid,9.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,Mallorca
192,2022-09-17,14:00,La Liga,Matchweek 6,Sat,Home,W,1,0,Almería,7.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Mallorca
193,2022-10-01,21:00,La Liga,Matchweek 7,Sat,Home,L,0,1,Barcelona,21.0,14.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mallorca
194,2022-10-10,21:00,La Liga,Matchweek 8,Mon,Away,D,1,1,Elche,20.0,11.0,3.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,Mallorca
195,2022-10-15,18:30,La Liga,Matchweek 9,Sat,Home,L,0,1,Sevilla,15.0,10.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mallorca
196,2022-10-19,20:00,La Liga,Matchweek 10,Wed,Away,L,0,1,Real Sociedad,21.0,17.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mallorca
197,2022-10-22,18:30,La Liga,Matchweek 11,Sat,Away,W,2,1,Valencia,16.0,9.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,Mallorca
198,2022-08-12,21:00,La Liga,Matchweek 1,Fri,Away,L,1,2,Osasuna,19.0,17.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Sevilla
199,2022-08-19,22:00,La Liga,Matchweek 2,Fri,Home,D,1,1,Valladolid,36.0,28.0,5.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Sevilla
200,2022-08-27,22:00,La Liga,Matchweek 3,Sat,Away,L,1,2,Almería,22.0,17.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Sevilla
201,2022-09-03,21:00,La Liga,Matchweek 4,Sat,Home,L,0,3,Barcelona,17.0,10.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sevilla
202,2022-09-06,21:00,Champions Lg,Group stage,Tue,Home,L,0,4,eng Manchester City,12.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sevilla
203,2022-09-10,16:15,La Liga,Matchweek 5,Sat,Away,W,3,2,Espanyol,20.0,13.0,2.0,1.0,3.0,0.0,1.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,Sevilla
204,2022-09-14,21:00,Champions Lg,Group stage,Wed,Away,D,0,0,dk FC Copenhagen,17.0,12.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sevilla
205,2022-09-18,16:15,La Liga,Matchweek 6,Sun,Away,D,1,1,Villarreal,22.0,18.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Sevilla
206,2022-10-01,18:30,La Liga,Matchweek 7,Sat,Home,L,0,2,Atlético Madrid,27.0,21.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sevilla
207,2022-10-05,21:00,Champions Lg,Group stage,Wed,Home,L,1,4,de Dortmund,35.0,24.0,3.0,1.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Sevilla
208,2022-10-08,18:30,La Liga,Matchweek 8,Sat,Home,D,1,1,Athletic Club,18.0,12.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Sevilla
209,2022-10-11,21:00,Champions Lg,Group stage,Tue,Away,D,1,1,de Dortmund,15.0,10.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,Sevilla
210,2022-10-15,18:30,La Liga,Matchweek 9,Sat,Away,W,1,0,Mallorca,7.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Sevilla
211,2022-10-18,19:00,La Liga,Matchweek 10,Tue,Home,D,1,1,Valencia,33.0,25.0,4.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sevilla
212,2022-10-22,21:00,La Liga,Matchweek 11,Sat,Away,L,1,3,Real Madrid,14.0,9.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Sevilla
213,2022-10-25,18:45,Champions Lg,Group stage,Tue,Home,W,3,0,dk FC Copenhagen,29.0,21.0,2.0,1.0,3.0,1.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,Sevilla
214,2022-08-14,19:30,La Liga,Matchweek 1,Sun,Away,L,0,1,Valencia,9.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Girona
215,2022-08-22,22:00,La Liga,Matchweek 2,Mon,Home,W,3,1,Getafe,19.0,15.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,Girona
216,2022-08-26,20:00,La Liga,Matchweek 3,Fri,Home,L,0,1,Celta Vigo,17.0,9.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Girona
217,2022-09-03,14:00,La Liga,Matchweek 4,Sat,Away,D,1,1,Mallorca,17.0,12.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Girona
218,2022-09-09,21:00,La Liga,Matchweek 5,Fri,Home,W,2,1,Valladolid,28.0,20.0,3.0,3.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,Girona
219,2022-09-18,18:30,La Liga,Matchweek 6,Sun,Away,L,1,2,Betis,19.0,14.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,Girona
220,2022-10-02,18:30,La Liga,Matchweek 7,Sun,Home,L,3,5,Real Sociedad,28.0,21.0,1.0,2.0,2.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,Girona
221,2022-10-08,16:15,La Liga,Matchweek 8,Sat,Away,L,1,2,Atlético Madrid,19.0,15.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Girona
222,2022-10-15,14:00,La Liga,Matchweek 9,Sat,Home,D,1,1,Cádiz,41.0,30.0,6.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,Girona
223,2022-10-20,19:00,La Liga,Matchweek 10,Thu,Away,L,2,3,Almería,26.0,17.0,3.0,0.0,1.0,4.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,Girona
224,2022-10-23,18:30,La Liga,Matchweek 11,Sun,Home,D,1,1,Osasuna,10.0,6.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Girona
225,2022-08-15,19:30,La Liga,Matchweek 1,Mon,Home,L,0,3,Atlético Madrid,19.0,13.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Getafe
226,2022-08-22,22:00,La Liga,Matchweek 2,Mon,Away,L,1,3,Girona,8.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Getafe
227,2022-08-28,17:30,La Liga,Matchweek 3,Sun,Home,D,0,0,Villarreal,12.0,3.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Getafe
228,2022-09-04,21:00,La Liga,Matchweek 4,Sun,Away,L,1,5,Valencia,10.0,6.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,Getafe
229,2022-09-11,18:30,La Liga,Matchweek 5,Sun,Home,W,2,1,Real Sociedad,15.0,8.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,Getafe
230,2022-09-18,14:00,La Liga,Matchweek 6,Sun,Away,W,2,0,Osasuna,16.0,12.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Getafe
231,2022-10-01,16:15,La Liga,Matchweek 7,Sat,Home,L,2,3,Valladolid,25.0,20.0,2.0,1.0,1.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,Getafe
232,2022-10-08,21:00,La Liga,Matchweek 8,Sat,Home,L,0,1,Real Madrid,15.0,9.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Getafe
233,2022-10-14,21:00,La Liga,Matchweek 9,Fri,Away,D,0,0,Rayo Vallecano,10.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Getafe
234,2022-10-18,20:00,La Liga,Matchweek 10,Tue,Home,D,2,2,Athletic Club,16.0,7.0,4.0,0.0,2.0,2.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,Getafe
235,2022-10-24,21:00,La Liga,Matchweek 11,Mon,Away,D,1,1,Celta Vigo,7.0,3.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Getafe
236,2022-08-14,17:30,La Liga,Matchweek 1,Sun,Home,L,0,1,Real Sociedad,10.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cadiz
237,2022-08-20,17:30,La Liga,Matchweek 2,Sat,Away,L,0,2,Osasuna,16.0,11.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cadiz
238,2022-08-29,20:00,La Liga,Matchweek 3,Mon,Home,L,0,4,Athletic Club,12.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cadiz
239,2022-09-02,21:00,La Liga,Matchweek 4,Fri,Away,L,0,3,Celta Vigo,13.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cadiz
240,2022-09-10,18:30,La Liga,Matchweek 5,Sat,Home,L,0,4,Barcelona,10.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cadiz
241,2022-09-16,21:00,La Liga,Matchweek 6,Fri,Away,W,1,0,Valladolid,11.0,10.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Cadiz
