_date_,_time_,comp,round,_day_,attendance,referee,home,away,homegoal,xg_home,awaygoal,xg_away,homeformation,awayformation,homepossession,awaypossession,homecaptain,awaycaptain
2018-12-22,18:30:00,La Liga,Matchweek 17,Sat,78686,Eduardo Prieto,Barcelona,Celta Vigo,2,1.2,0,0.7,4-1-4-1,4-4-2,52.0,48.0,Lionel Messi,Hugo Mallo
2018-12-23,12:00:00,La Liga,Matchweek 17,Sun,36547,Jesús Gil,Valencia,Huesca,2,2.6,1,2.0,4-2-2-2,4-1-4-1,49.0,51.0,Daniel Parejo,Gonzalo Melero
2018-12-23,16:15:00,La Liga,Matchweek 17,Sun,11321,Alejandro Hernández,Leganés,Sevilla,1,0.8,1,0.8,3-3-2-2,3-1-4-2,47.0,53.0,Unai Bustinza,Jesús Navas
2018-12-23,18:30:00,La Liga,Matchweek 17,Sun,11206,Ignacio Iglesias,Rayo Vallecano,Levante,2,2.1,1,1.0,3-4-3,4-4-2,40.0,60.0,Adri Embarba,José Luis Morales
2019-01-03,21:30:00,La Liga,Matchweek 17,Thu,19903,Pablo González,Villarreal,Real Madrid,2,0.9,2,1.2,4-2-3-1,4-1-4-1,46.0,54.0,Jaume Costa,Sergio Ramos
2019-01-04,21:00:00,La Liga,Matchweek 18,Fri,15085,José González,Espanyol,Leganés,1,1.2,0,0.4,4-2-3-1,5-1-2-2,53.0,47.0,David López,Unai Bustinza
2019-01-04,19:00:00,La Liga,Matchweek 18,Fri,19415,Alberto Undiano,Levante,Girona,2,1.6,2,1.1,3-2-3-2,3-2-3-2,56.0,44.0,José Luis Morales,Álex Granell
2019-01-05,13:00:00,La Liga,Matchweek 18,Sat,17261,Adrián Cordero,Valladolid,Rayo Vallecano,0,1.6,1,0.9,4-4-2,3-2-2-2-1,59.0,41.0,Javi Moyano,Adri Embarba
2019-01-05,16:15:00,La Liga,Matchweek 18,Sat,18304,David Medié,Alavés,Valencia,2,1.8,1,1.2,4-4-2,3-3-2-2,46.0,54.0,Manu García,Daniel Parejo
2019-01-05,20:45:00,La Liga,Matchweek 18,Sat,6135,Ricardo de Burgos,Huesca,Betis,2,1.5,1,1.4,4-1-4-1,3-1-4-2,35.0,65.0,Gonzalo Melero,Javi García
2019-01-06,12:00:00,La Liga,Matchweek 18,Sun,4141,Santiago Jaime,Eibar,Villarreal,0,1.8,0,0.9,4-2-2-2,4-2-3-1,54.0,46.0,Iván Ramis,Mario Gaspar
2019-01-06,20:45:00,La Liga,Matchweek 18,Sun,14721,Guillermo Cuadra,Getafe,Barcelona,1,1.4,2,2.0,4-4-2,4-1-4-1,24.0,76.0,Djené,Lionel Messi
2019-01-06,16:15:00,La Liga,Matchweek 18,Sun,38603,Antonio Matéu Lahoz,Sevilla,Atlético Madrid,1,1.5,1,0.8,3-1-4-2,4-2-2-2,57.0,43.0,Jesús Navas,Diego Godín
2019-01-06,18:30:00,La Liga,Matchweek 18,Sun,53412,José Luis Munuera,Real Madrid,Real Sociedad,0,2.6,2,2.1,4-1-4-1,4-2-3-1,59.0,41.0,Sergio Ramos,Asier Illarramendi
2019-01-07,21:00:00,La Liga,Matchweek 18,Mon,13266,Juan Martínez,Celta Vigo,Athletic Club,1,1.1,2,1.6,4-2-3-1,4-2-3-1,65.0,35.0,Hugo Mallo,Iker Muniain
2019-01-11,21:00:00,La Liga,Matchweek 19,Fri,11465,Alberola Rojas,Rayo Vallecano,Celta Vigo,4,2.0,2,1.2,3-2-2-1-2,4-1-4-1,39.0,61.0,Adri Embarba,Hugo Mallo
2019-01-12,13:00:00,La Liga,Matchweek 19,Sat,10341,Mario Melero,Leganés,Huesca,1,1.9,0,0.5,5-3-2,4-1-4-1,49.0,51.0,Unai Bustinza,Gonzalo Melero
2019-01-12,18:30:00,La Liga,Matchweek 19,Sat,10303,José Sánchez,Girona,Alavés,1,0.4,1,0.8,3-4-3,4-2-2-2,55.0,45.0,Álex Granell,Manu García
2019-01-12,16:15:00,La Liga,Matchweek 19,Sat,36912,Ignacio Iglesias,Valencia,Valladolid,1,2.3,1,0.1,4-4-2,4-2-2-2,63.0,37.0,Daniel Parejo,Javi Moyano
2019-01-12,20:45:00,La Liga,Matchweek 19,Sat,13671,Javier Estrada,Villarreal,Getafe,1,1.9,2,0.9,4-2-3-1,4-2-2-2,57.0,43.0,Mario Gaspar,Jorge Molina
2019-01-13,16:15:00,La Liga,Matchweek 19,Sun,41342,Pablo González,Athletic Club,Sevilla,2,1.2,0,0.8,4-2-3-1,3-3-2-2,45.0,55.0,Iker Muniain,Jesús Navas
2019-01-13,18:30:00,La Liga,Matchweek 19,Sun,71039,Jesús Gil,Barcelona,Eibar,3,1.5,0,0.8,4-3-3,4-2-3-1,58.0,42.0,Lionel Messi,Asier Riesgo
2019-01-13,20:45:00,La Liga,Matchweek 19,Sun,54187,Alejandro Hernández,Betis,Real Madrid,1,0.7,2,0.9,4-1-4-1,3-2-2-2-1,72.0,28.0,Joaquín,Sergio Ramos
2019-01-13,12:00:00,La Liga,Matchweek 19,Sun,57093,Eduardo Prieto,Atlético Madrid,Levante,1,2.3,0,0.7,4-2-2-2,3-1-4-2,58.0,42.0,Diego Godín,José Luis Morales
2019-01-14,21:00:00,La Liga,Matchweek 19,Mon,17301,Carlos del Cerro,Real Sociedad,Espanyol,3,2.1,2,1.7,4-2-3-1,4-1-4-1,41.0,59.0,Asier Illarramendi,David López
2019-01-18,21:00:00,La Liga,Matchweek 20,Fri,8748,José Luis Munuera,Getafe,Alavés,4,2.0,0,0.3,4-4-2,4-2-2-2,45.0,55.0,Jorge Molina,Manu García
2019-01-19,16:15:00,La Liga,Matchweek 20,Sat,68232,Antonio Matéu Lahoz,Real Madrid,Sevilla,2,1.3,0,0.3,4-1-4-1,3-3-2-2,68.0,32.0,Sergio Ramos,Jesús Navas
2019-01-19,18:30:00,La Liga,Matchweek 20,Sat,7106,Guillermo Cuadra,Huesca,Atlético Madrid,0,1.0,3,2.0,4-1-4-1,4-4-2,51.0,49.0,Xabier Etxeita,Diego Godín
2019-01-19,20:45:00,La Liga,Matchweek 20,Sat,15668,José González,Celta Vigo,Valencia,1,0.6,2,1.5,4-2-3-1,4-2-2-2,55.0,45.0,Hugo Mallo,Daniel Parejo
2019-01-20,18:30:00,La Liga,Matchweek 20,Sun,12562,David Medié,Rayo Vallecano,Real Sociedad,2,0.9,2,1.7,3-3-2-2,4-1-4-1,37.0,63.0,Adri Embarba,Asier Illarramendi
2019-01-20,18:30:00,La Liga,Matchweek 20,Sun,19107,Santiago Jaime,Levante,Valladolid,2,1.2,0,1.2,3-1-4-2,3-2-2-1-2,49.0,51.0,José Luis Morales,Javi Moyano
2019-01-20,20:45:00,La Liga,Matchweek 20,Sun,50670,Ricardo de Burgos,Barcelona,Leganés,3,1.6,1,0.6,4-1-4-1,5-4-1,72.0,28.0,Sergio Busquets,Dimitris Siovas
2019-01-20,16:15:00,La Liga,Matchweek 20,Sun,17054,Alberto Undiano,Villarreal,Athletic Club,1,1.0,1,0.6,4-2-3-1,4-2-3-1,50.0,50.0,Mario Gaspar,Iker Muniain
2019-01-20,12:00:00,La Liga,Matchweek 20,Sun,47218,Adrián Cordero,Betis,Girona,3,1.6,2,0.9,3-1-4-2,3-2-2-2-1,59.0,41.0,Andrés Guardado,Pedro Alcalá
2019-01-21,21:00:00,La Liga,Matchweek 20,Mon,3592,Juan Martínez,Eibar,Espanyol,3,1.6,0,0.8,4-4-2,4-1-4-1,56.0,44.0,Asier Riesgo,Javi López
2019-01-26,18:30:00,La Liga,Matchweek 21,Sat,9341,Alejandro Hernández,Leganés,Eibar,2,0.7,2,0.3,3-2-3-2,4-2-2-2,54.0,46.0,Unai Bustinza,Sergi Enrich
2019-01-26,13:00:00,La Liga,Matchweek 21,Sat,34220,Alberola Rojas,Sevilla,Levante,5,4.8,0,0.6,3-1-4-2,3-2-3-2,55.0,45.0,Daniel Carriço,José Luis Morales
2019-01-26,20:45:00,La Liga,Matchweek 21,Sat,37685,Carlos del Cerro,Valencia,Villarreal,3,1.7,0,0.7,4-4-2,4-2-3-1,45.0,55.0,Daniel Parejo,Mario Gaspar
2019-01-26,16:15:00,La Liga,Matchweek 21,Sat,55709,Ignacio Iglesias,Atlético Madrid,Getafe,2,1.1,0,0.2,4-2-2-2,4-2-2-2,65.0,35.0,Diego Godín,Jorge Molina
2019-01-27,18:30:00,La Liga,Matchweek 21,Sun,40282,Javier Estrada,Athletic Club,Betis,1,0.7,0,0.3,4-2-3-1,3-1-4-2,40.0,60.0,Iker Muniain,Aïssa Mandi
2019-01-27,20:45:00,La Liga,Matchweek 21,Sun,21215,Jesús Gil,Espanyol,Real Madrid,2,0.9,4,2.0,4-1-4-1,4-1-4-1,38.0,62.0,Javi López,Sergio Ramos
2019-01-27,18:30:00,La Liga,Matchweek 21,Sun,21252,Eduardo Prieto,Real Sociedad,Huesca,0,0.6,0,0.6,4-2-3-1,5-1-2-2,67.0,33.0,Asier Illarramendi,Xabier Etxeita
2019-01-27,16:15:00,La Liga,Matchweek 21,Sun,14021,Pablo González,Girona,Barcelona,0,1.2,2,2.3,3-3-2-2,4-1-4-1,36.0,64.0,Álex Granell,Lionel Messi
2019-01-27,12:00:00,La Liga,Matchweek 21,Sun,18416,José Sánchez,Valladolid,Celta Vigo,2,2.3,1,0.9,4-4-2,4-2-3-1,46.0,54.0,Míchel,Hugo Mallo
2019-01-28,21:00:00,La Liga,Matchweek 21,Mon,13982,Mario Melero,Alavés,Rayo Vallecano,0,1.0,1,0.7,4-2-2-2,3-3-2-2,51.0,49.0,Manu García,Adri Embarba
2019-02-01,21:00:00,La Liga,Matchweek 22,Fri,6052,José Luis Munuera,Huesca,Valladolid,4,1.2,0,0.5,3-2-1-2-2,4-4-2,43.0,57.0,Xabier Etxeita,Borja Fernández
2019-02-02,20:45:00,La Liga,Matchweek 22,Sat,17503,Ricardo de Burgos,Celta Vigo,Sevilla,1,0.7,0,0.7,4-1-4-1,3-1-4-2,45.0,55.0,Hugo Mallo,Éver Banega
2019-02-02,13:00:00,La Liga,Matchweek 22,Sat,18437,Adrián Cordero,Levante,Getafe,0,0.8,0,0.3,3-4-1-2,4-4-2,56.0,44.0,José Luis Morales,Damián Suárez
2019-02-02,16:15:00,La Liga,Matchweek 22,Sat,27073,Antonio Matéu Lahoz,Real Sociedad,Athletic Club,2,1.5,1,1.2,4-1-4-1,4-2-3-1,47.0,53.0,Asier Illarramendi,Iker Muniain
2019-02-02,18:30:00,La Liga,Matchweek 22,Sat,76789,Alberto Undiano,Barcelona,Valencia,2,1.8,2,2.9,4-3-3,4-4-2,68.0,32.0,Lionel Messi,Daniel Parejo
2019-02-03,12:00:00,La Liga,Matchweek 22,Sun,15476,Guillermo Cuadra,Villarreal,Espanyol,2,2.0,2,1.2,3-2-2-2-1,4-1-4-1,42.0,58.0,Sergio Asenjo,Víctor Sánchez
2019-02-03,16:15:00,La Liga,Matchweek 22,Sun,50864,David Medié,Betis,Atlético Madrid,1,1.0,0,0.7,3-2-2-1-2,4-4-2,54.0,46.0,Joaquín,Antoine Griezmann
2019-02-03,18:30:00,La Liga,Matchweek 22,Sun,4419,José González,Eibar,Girona,3,1.9,0,0.3,4-2-2-2,3-2-2-2-1,57.0,43.0,Iván Ramis,Álex Granell
2019-02-03,20:45:00,La Liga,Matchweek 22,Sun,53132,Santiago Jaime,Real Madrid,Alavés,3,2.3,0,0.3,4-1-4-1,4-1-4-1,70.0,30.0,Sergio Ramos,Manu García
2019-02-04,21:00:00,La Liga,Matchweek 22,Mon,11435,Juan Martínez,Rayo Vallecano,Leganés,1,1.2,2,0.7,3-2-2-2-1,3-3-2-2,62.0,38.0,Adri Embarba,Unai Bustinza
2019-02-08,21:00:00,La Liga,Matchweek 23,Fri,16842,Alejandro Hernández,Valladolid,Villarreal,0,0.7,0,1.1,4-2-2-2,3-3-2-2,51.0,49.0,Javi Moyano,Sergio Asenjo
2019-02-09,18:30:00,La Liga,Matchweek 23,Sat,22104,Eduardo Prieto,Espanyol,Rayo Vallecano,2,2.0,1,0.7,4-1-4-1,3-2-2-2-1,61.0,39.0,David López,Adri Embarba
2019-02-09,16:15:00,La Liga,Matchweek 23,Sat,67752,Javier Estrada,Atlético Madrid,Real Madrid,1,0.9,3,1.7,4-2-2-2,4-1-4-1,35.0,65.0,Diego Godín,Sergio Ramos
2019-02-09,13:00:00,La Liga,Matchweek 23,Sat,9918,Pablo González,Getafe,Celta Vigo,3,3.1,1,0.7,4-2-2-2,3-4-3,49.0,51.0,Jorge Molina,Hugo Mallo
2019-02-09,20:45:00,La Liga,Matchweek 23,Sat,10662,Adrián Cordero,Girona,Huesca,0,1.0,2,0.5,3-2-2-2-1,3-1-4-2,65.0,35.0,Cristhian Stuani,Xabier Etxeita
2019-02-10,18:30:00,La Liga,Matchweek 23,Sun,36343,Ignacio Iglesias,Sevilla,Eibar,2,1.3,2,1.2,3-1-4-2,4-2-2-2,58.0,42.0,Daniel Carriço,Iván Ramis
2019-02-10,16:15:00,La Liga,Matchweek 23,Sun,38885,Mario Melero,Valencia,Real Sociedad,0,1.0,0,0.6,4-4-2,4-2-3-1,42.0,58.0,Daniel Parejo,Asier Illarramendi
2019-02-10,12:00:00,La Liga,Matchweek 23,Sun,11381,Alberola Rojas,Leganés,Betis,3,1.7,0,0.2,5-3-2,3-1-4-2,31.0,69.0,Unai Bustinza,Javi García
2019-02-10,20:45:00,La Liga,Matchweek 23,Sun,47557,Carlos del Cerro,Athletic Club,Barcelona,0,1.4,0,0.9,4-2-3-1,4-1-4-1,34.0,66.0,Markel Susaeta,Lionel Messi
2019-02-11,21:00:00,La Liga,Matchweek 23,Mon,13691,Alberto Undiano,Alavés,Levante,2,1.7,0,0.2,4-1-4-1,4-2-2-2,48.0,52.0,Fernando Pacheco,José Luis Morales
2019-02-15,21:00:00,La Liga,Matchweek 24,Fri,4449,David Medié,Eibar,Getafe,2,1.6,2,1.3,4-2-2-2,4-4-2,58.0,42.0,Asier Riesgo,Djené
2019-02-16,20:45:00,La Liga,Matchweek 24,Sat,67435,Juan Martínez,Barcelona,Valladolid,1,3.5,0,0.4,4-1-4-1,3-4-1-2,61.0,39.0,Lionel Messi,Míchel
2019-02-16,13:00:00,La Liga,Matchweek 24,Sat,15479,Santiago Jaime,Celta Vigo,Levante,1,1.6,4,2.3,4-2-3-1,3-2-3-2,58.0,42.0,Hugo Mallo,José Luis Morales
2019-02-16,16:15:00,La Liga,Matchweek 24,Sat,13880,Jesús Gil,Rayo Vallecano,Atlético Madrid,0,0.6,1,0.2,3-2-2-2-1,4-2-2-2,48.0,52.0,Adri Embarba,Diego Godín
2019-02-16,18:30:00,La Liga,Matchweek 24,Sat,22997,José Luis Munuera,Real Sociedad,Leganés,3,1.5,0,0.4,4-1-4-1,3-2-3-2,61.0,39.0,David Zurutuza,Unai Bustinza
2019-02-17,20:45:00,La Liga,Matchweek 24,Sun,43455,Antonio Matéu Lahoz,Betis,Alavés,1,2.4,1,0.5,3-2-2-2-1,4-1-4-1,66.0,34.0,Andrés Guardado,Fernando Pacheco
2019-02-17,18:30:00,La Liga,Matchweek 24,Sun,17402,José González,Villarreal,Sevilla,3,1.5,0,1.7,3-2-3-2,3-3-2-2,43.0,57.0,Mario Gaspar,Jesús Navas
2019-02-17,12:00:00,La Liga,Matchweek 24,Sun,68099,Guillermo Cuadra,Real Madrid,Girona,1,1.3,2,2.1,4-1-4-1,4-1-4-1,56.0,44.0,Sergio Ramos,Álex Granell
2019-02-17,16:15:00,La Liga,Matchweek 24,Sun,39564,Ricardo de Burgos,Valencia,Espanyol,0,2.0,0,0.4,4-4-2,4-1-4-1,52.0,48.0,Daniel Parejo,Javi López
2019-02-18,21:00:00,La Liga,Matchweek 24,Mon,6729,José Sánchez,Huesca,Athletic Club,0,1.0,1,1.2,3-5-2,4-2-3-1,51.0,49.0,Xabier Etxeita,Markel Susaeta
2019-02-22,21:00:00,La Liga,Matchweek 25,Fri,20078,Alejandro Hernández,Espanyol,Huesca,1,0.6,1,1.0,4-1-4-1,3-2-3-2,67.0,33.0,David López,Xabier Etxeita
2019-02-23,20:45:00,La Liga,Matchweek 25,Sat,43363,Mario Melero,Athletic Club,Eibar,1,1.5,0,0.7,4-2-3-1,4-2-2-2,47.0,53.0,Iker Muniain,Asier Riesgo
2019-02-23,13:00:00,La Liga,Matchweek 25,Sat,11207,Alberola Rojas,Getafe,Rayo Vallecano,2,1.5,1,0.4,4-2-2-2,3-4-3,44.0,56.0,Jorge Molina,Adri Embarba
2019-02-23,18:30:00,La Liga,Matchweek 25,Sat,18882,Carlos del Cerro,Alavés,Celta Vigo,0,1.1,0,0.6,4-1-4-1,3-2-2-2-1,48.0,52.0,Manu García,Hugo Mallo
2019-02-23,16:15:00,La Liga,Matchweek 25,Sat,40661,Antonio Matéu Lahoz,Sevilla,Barcelona,2,1.1,4,1.7,4-2-2-1-1,4-1-4-1,40.0,60.0,Jesús Navas,Lionel Messi
2019-02-24,12:00:00,La Liga,Matchweek 25,Sun,11425,Javier Estrada,Leganés,Valencia,1,1.7,1,0.5,3-2-3-2,4-4-2,50.0,50.0,Unai Bustinza,José Luis Gayà
2019-02-24,18:30:00,La Liga,Matchweek 25,Sun,20125,Pablo González,Valladolid,Betis,0,0.6,2,0.9,4-4-2,3-4-3,49.0,51.0,Míchel,Javi García
2019-02-24,16:15:00,La Liga,Matchweek 25,Sun,59114,Alberto Undiano,Atlético Madrid,Villarreal,2,1.4,0,0.9,4-4-2,3-5-2,51.0,49.0,Koke,Mario Gaspar
2019-02-24,20:45:00,La Liga,Matchweek 25,Sun,23018,Ignacio Iglesias,Levante,Real Madrid,1,1.2,2,2.5,3-5-2,4-3-3,40.0,60.0,José Luis Morales,Karim Benzema
2019-02-25,21:00:00,La Liga,Matchweek 25,Mon,10170,Eduardo Prieto,Girona,Real Sociedad,0,0.6,0,0.7,4-3-2-1,4-2-3-1,46.0,54.0,Álex Granell,David Zurutuza
2019-03-01,21:00:00,La Liga,Matchweek 26,Fri,12087,Santiago Jaime,Rayo Vallecano,Girona,0,0.7,2,1.4,4-2-3-1,4-3-2-1,54.0,46.0,Adri Embarba,Álex Granell
2019-03-02,16:15:00,La Liga,Matchweek 26,Sat,15488,José Luis Munuera,Villarreal,Alavés,1,1.2,2,1.5,3-5-2,4-4-2,60.0,40.0,Mario Gaspar,Manu García
2019-03-02,20:45:00,La Liga,Matchweek 26,Sat,78921,Alberto Undiano,Real Madrid,Barcelona,0,1.1,1,1.6,4-3-3,4-3-3,49.0,51.0,Sergio Ramos,Lionel Messi
2019-03-02,13:00:00,La Liga,Matchweek 26,Sat,20467,Adrián Cordero,Espanyol,Valladolid,3,2.8,1,1.5,4-3-3,3-4-1-2,54.0,46.0,David López,Borja Fernández
2019-03-02,18:30:00,La Liga,Matchweek 26,Sat,6818,Ricardo de Burgos,Huesca,Sevilla,2,0.6,1,2.1,3-4-3,3-4-3,29.0,71.0,Xabier Etxeita,Jesús Navas
2019-03-03,12:00:00,La Liga,Matchweek 26,Sun,4682,Guillermo Cuadra,Eibar,Celta Vigo,1,2.3,0,0.9,4-4-2,3-5-1-1,61.0,39.0,Iván Ramis,Hugo Mallo
2019-03-03,20:45:00,La Liga,Matchweek 26,Sun,39041,David Medié,Valencia,Athletic Club,2,1.3,0,0.3,4-4-2,4-2-3-1,51.0,49.0,Daniel Parejo,Iker Muniain
2019-03-03,16:15:00,La Liga,Matchweek 26,Sun,46657,Juan Martínez,Betis,Getafe,1,0.8,2,1.3,3-4-3,4-4-2,64.0,36.0,Andrés Guardado,Jorge Molina
2019-03-03,18:30:00,La Liga,Matchweek 26,Sun,26004,José González,Real Sociedad,Atlético Madrid,0,1.2,2,2.0,4-1-4-1,4-4-2,61.0,39.0,David Zurutuza,Diego Godín
2019-03-04,21:00:00,La Liga,Matchweek 26,Mon,9758,Jesús Gil,Leganés,Levante,1,1.4,0,1.5,3-5-2,3-4-1-2,38.0,62.0,Rubén Pérez,José Luis Morales
2019-03-08,21:00:00,La Liga,Matchweek 27,Fri,38453,Pablo González,Athletic Club,Espanyol,1,0.7,1,0.4,4-2-3-1,4-3-3,65.0,35.0,Markel Susaeta,Javi López
2019-03-09,16:15:00,La Liga,Matchweek 27,Sat,58321,Antonio Matéu Lahoz,Atlético Madrid,Leganés,1,1.3,0,0.1,4-4-2,3-5-2,46.0,54.0,Antoine Griezmann,Rubén Pérez
2019-03-09,20:45:00,La Liga,Matchweek 27,Sat,10882,Eduardo Prieto,Getafe,Huesca,2,1.6,1,0.7,4-4-2,3-5-2,57.0,43.0,Djené,Xabier Etxeita
2019-03-09,13:00:00,La Liga,Matchweek 27,Sat,18793,Alberola Rojas,Alavés,Eibar,1,1.8,1,2.0,4-4-2,4-4-2,43.0,57.0,Fernando Pacheco,Iván Ramis
2019-03-09,18:30:00,La Liga,Matchweek 27,Sat,74158,Mario Melero,Barcelona,Rayo Vallecano,3,2.9,1,0.3,4-3-3,3-4-3,68.0,32.0,Lionel Messi,Jordi Amat
2019-03-10,16:15:00,La Liga,Matchweek 27,Sun,11502,Carlos del Cerro,Girona,Valencia,2,1.9,3,1.0,4-3-2-1,4-4-2,59.0,41.0,Álex Granell,Daniel Parejo
2019-03-10,12:00:00,La Liga,Matchweek 27,Sun,18005,Javier Estrada,Celta Vigo,Betis,0,0.5,1,1.2,4-4-1-1,3-5-2,39.0,61.0,Hugo Mallo,Joaquín
2019-03-10,18:30:00,La Liga,Matchweek 27,Sun,35813,Ignacio Iglesias,Sevilla,Real Sociedad,5,2.0,2,1.2,3-5-2,4-4-2◆,49.0,51.0,Jesús Navas,Mikel Oyarzabal
2019-03-10,20:45:00,La Liga,Matchweek 27,Sun,21914,Jesús Gil,Valladolid,Real Madrid,1,2.3,4,2.7,4-4-1-1,4-3-3,39.0,61.0,Míchel,Karim Benzema
2019-03-10,18:30:00,La Liga,Matchweek 27,Sun,20149,José Sánchez,Levante,Villarreal,0,1.0,2,0.8,3-5-2,3-5-2,52.0,48.0,José Luis Morales,Mario Gaspar
2019-03-15,21:00:00,La Liga,Matchweek 28,Fri,20605,Adrián Cordero,Real Sociedad,Levante,1,2.0,1,0.8,4-3-3,3-5-2,60.0,40.0,David Zurutuza,José Luis Morales
2019-03-16,16:15:00,La Liga,Matchweek 28,Sat,65054,Juan Martínez,Real Madrid,Celta Vigo,2,2.3,0,0.4,4-2-3-1,4-2-3-1,54.0,46.0,Sergio Ramos,Rubén Blanco
2019-03-16,18:30:00,La Liga,Matchweek 28,Sat,39659,Santiago Jaime,Athletic Club,Atlético Madrid,2,1.1,0,0.6,4-2-3-1,4-4-2,47.0,53.0,Iker Muniain,Diego Godín
2019-03-16,20:45:00,La Liga,Matchweek 28,Sat,9873,José Luis Munuera,Leganés,Girona,0,0.5,2,1.3,3-5-2,4-2-3-1,54.0,46.0,Rubén Pérez,Álex Granell
2019-03-16,13:00:00,La Liga,Matchweek 28,Sat,6811,Alberto Undiano,Huesca,Alavés,1,1.5,3,2.0,3-5-2,4-4-2,56.0,44.0,Jorge Pulido,Fernando Pacheco
2019-03-17,18:30:00,La Liga,Matchweek 28,Sun,17117,José González,Villarreal,Rayo Vallecano,3,2.1,1,0.2,3-4-3,3-4-3,54.0,46.0,Jaume Costa,Jordi Amat
2019-03-17,18:30:00,La Liga,Matchweek 28,Sun,41778,José Sánchez,Valencia,Getafe,0,0.5,0,0.3,4-4-2,4-4-2,64.0,36.0,Daniel Parejo,Jorge Molina
2019-03-17,20:45:00,La Liga,Matchweek 28,Sun,54172,Ricardo de Burgos,Betis,Barcelona,1,1.0,4,2.9,3-5-2,4-4-2,56.0,44.0,Joaquín,Lionel Messi
2019-03-17,16:15:00,La Liga,Matchweek 28,Sun,20219,Guillermo Cuadra,Espanyol,Sevilla,0,0.8,1,1.2,4-1-4-1,4-4-2,50.0,50.0,Esteban Granero,Jesús Navas
2019-03-17,12:00:00,La Liga,Matchweek 28,Sun,4508,David Medié,Eibar,Valladolid,1,1.4,2,2.0,4-2-2-2,4-4-1-1,62.0,38.0,Iván Ramis,Javi Moyano
2019-03-29,21:00:00,La Liga,Matchweek 29,Fri,10652,José Sánchez,Girona,Athletic Club,1,0.3,2,0.7,4-1-4-1,4-2-3-1,49.0,51.0,Álex Granell,Óscar de Marcos
2019-03-30,20:45:00,La Liga,Matchweek 29,Sat,19117,Mario Melero,Alavés,Atlético Madrid,0,0.7,4,1.5,4-4-2,4-4-2,43.0,57.0,Manu García,Diego Godín
2019-03-30,18:30:00,La Liga,Matchweek 29,Sat,22315,Jesús Gil,Celta Vigo,Villarreal,3,1.5,2,2.2,4-4-2,3-4-3,63.0,37.0,Hugo Mallo,Mario Gaspar
2019-03-30,13:00:00,La Liga,Matchweek 29,Sat,12705,Pablo González,Getafe,Leganés,0,0.5,2,1.2,4-4-2,3-5-2,57.0,43.0,Jorge Molina,Unai Bustinza
2019-03-30,16:15:00,La Liga,Matchweek 29,Sat,92795,Carlos del Cerro,Barcelona,Espanyol,2,1.1,0,0.2,4-3-3,3-5-2,68.0,32.0,Lionel Messi,Víctor Sánchez
2019-03-31,14:00:00,La Liga,Matchweek 29,Sun,12310,Antonio Matéu Lahoz,Rayo Vallecano,Betis,1,2.2,1,0.5,4-3-3,3-4-1-2,47.0,53.0,Jordi Amat,Joaquín
2019-03-31,18:30:00,La Liga,Matchweek 29,Sun,18775,Alberola Rojas,Valladolid,Real Sociedad,1,1.2,1,0.4,4-4-2,4-3-3,40.0,60.0,Javi Moyano,Mikel Oyarzabal
2019-03-31,20:45:00,La Liga,Matchweek 29,Sun,49269,Javier Estrada,Real Madrid,Huesca,3,3.5,2,1.6,4-3-3,3-5-2,71.0,29.0,Sergio Ramos,Xabier Etxeita
2019-03-31,16:15:00,La Liga,Matchweek 29,Sun,38450,José González,Sevilla,Valencia,0,1.1,1,0.9,4-4-2,4-4-2,60.0,40.0,Jesús Navas,Daniel Parejo
2019-03-31,12:00:00,La Liga,Matchweek 29,Sun,16179,Eduardo Prieto,Levante,Eibar,2,1.0,2,1.7,3-5-2,4-4-2,40.0,60.0,José Luis Morales,Iván Ramis
2019-04-02,20:30:00,La Liga,Matchweek 30,Tue,16322,Ricardo de Burgos,Espanyol,Getafe,1,1.5,1,1.3,4-3-3,4-4-2,48.0,52.0,Dídac Vilà,Djené
2019-04-02,21:30:00,La Liga,Matchweek 30,Tue,19515,Alejandro Hernández,Villarreal,Barcelona,4,2.8,4,2.4,3-4-3,4-3-3,33.0,67.0,Mario Gaspar,Sergio Busquets
2019-04-02,19:30:00,La Liga,Matchweek 30,Tue,40863,Ignacio Iglesias,Atlético Madrid,Girona,2,2.5,0,0.4,3-5-2,4-1-4-1,50.0,50.0,Diego Godín,Pedro Alcalá
2019-04-03,21:30:00,La Liga,Matchweek 30,Wed,44274,Santiago Jaime,Valencia,Real Madrid,2,1.5,1,0.7,4-4-2,4-3-3,33.0,67.0,Daniel Parejo,Sergio Ramos
2019-04-03,19:30:00,La Liga,Matchweek 30,Wed,36450,José Luis Munuera,Athletic Club,Levante,3,1.7,2,1.3,4-2-3-1,4-3-3◆,41.0,59.0,Óscar de Marcos,José Luis Morales
2019-04-03,20:30:00,La Liga,Matchweek 30,Wed,3940,Alberto Undiano,Eibar,Rayo Vallecano,2,1.4,1,0.7,4-4-2,4-2-3-1,44.0,56.0,Iván Ramis,Jordi Amat
2019-04-03,20:30:00,La Liga,Matchweek 30,Wed,6552,Adrián Cordero,Huesca,Celta Vigo,3,2.6,3,1.4,3-5-2,4-4-2,52.0,48.0,Xabier Etxeita,Hugo Mallo
